"","sector","variant","impactYear","impactType","region","model_type","model","year","driverValue","driverUnit","driverType","includeaggregate","sectorprimary","gdp_usd","national_pop","gdp_percap","reg_pop","annual_impacts"
"1566","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2028,0.96,"degrees Celsius","Temperature",1,1,25115727958556.7,349135595.171656,71936.8872893304,349135595.171656,NA
"1567","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2029,1.03,"degrees Celsius","Temperature",1,1,25653440653458.8,351257354.008346,73033.1774145551,351257354.008346,NA
"1568","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2030,1.1,"degrees Celsius","Temperature",1,1,26191153348360.8,353379112.845037,74116.3028496427,353379112.845037,NA
"1569","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2031,1.17,"degrees Celsius","Temperature",1,1,26735874599570.9,355266619.249009,75255.8026872533,355266619.249009,NA
"1570","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2032,1.24,"degrees Celsius","Temperature",1,1,27280595850781,357154125.65298,76383.2583507309,357154125.65298,NA
"1571","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2033,1.31,"degrees Celsius","Temperature",1,1,27825317101991.1,359041632.056952,77498.859791216,359041632.056952,NA
"1572","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2034,1.38,"degrees Celsius","Temperature",1,1,28370038353201.2,360929138.460924,78602.792986393,360929138.460924,NA
"1573","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2035,1.45,"degrees Celsius","Temperature",1,1,28914759604411.3,362816644.864895,79695.2400438476,362816644.864895,NA
"1574","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2036,1.52,"degrees Celsius","Temperature",1,1,29554289118329.5,364505329.623376,81080.5404378212,364505329.623376,NA
"1575","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2037,1.59,"degrees Celsius","Temperature",1,1,30193818632247.7,366194014.381857,82453.0643495513,366194014.381857,NA
"1576","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2038,1.66,"degrees Celsius","Temperature",1,1,30833348146165.9,367882699.140337,83812.9877219474,367882699.140337,NA
"1577","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2039,1.73,"degrees Celsius","Temperature",1,1,31472877660084.2,369571383.898817,85160.4832821713,369571383.898817,NA
"1578","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2040,1.8,"degrees Celsius","Temperature",1,1,32112407174002.4,371260068.657298,86495.7206147711,371260068.657298,NA
"1579","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2041,1.87,"degrees Celsius","Temperature",1,1,32728862360220.5,372791260.735664,87794.0708578671,372791260.735664,NA
"1580","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2042,1.94,"degrees Celsius","Temperature",1,1,33345317546438.6,374322452.814029,89081.79911667,374322452.814029,NA
"1581","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2043,2.01,"degrees Celsius","Temperature",1,1,33961772732656.6,375853644.892395,90359.0352100476,375853644.892395,NA
"1582","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2044,2.08,"degrees Celsius","Temperature",1,1,34578227918874.7,377384836.970761,91625.9068499718,377384836.970761,NA
"1583","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2045,2.15,"degrees Celsius","Temperature",1,1,35194683105092.8,378916029.049126,92882.5396840888,378916029.049126,NA
"1584","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2046,2.22,"degrees Celsius","Temperature",1,1,35851270270951.7,380384206.573476,94250.1545842348,380384206.573476,NA
"1585","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2047,2.29,"degrees Celsius","Temperature",1,1,36507857436810.5,381852384.097827,95607.2528473663,381852384.097827,NA
"1586","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2048,2.36,"degrees Celsius","Temperature",1,1,37164444602669.4,383320561.622177,96953.9553145622,383320561.622177,NA
"1587","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2049,2.43,"degrees Celsius","Temperature",1,1,37821031768528.3,384788739.146527,98290.3809826048,384788739.146527,NA
"1588","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2050,2.5,"degrees Celsius","Temperature",1,1,38477618934387.1,386256916.670877,99616.6470390309,386256916.670877,NA
"1589","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2051,2.57,"degrees Celsius","Temperature",1,1,39174934548149.5,387699228.826587,101044.654297396,387699228.826587,NA
"1590","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2052,2.64,"degrees Celsius","Temperature",1,1,39872250161912,389141540.982296,102462.076038615,389141540.982296,NA
"1591","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2053,2.71,"degrees Celsius","Temperature",1,1,40569565775674.4,390583853.138006,103869.029530363,390583853.138006,NA
"1592","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2054,2.78,"degrees Celsius","Temperature",1,1,41266881389436.8,392026165.293715,105265.630314545,392026165.293715,NA
"1593","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2055,2.85,"degrees Celsius","Temperature",1,1,41964197003199.2,393468477.449425,106651.992238929,393468477.449425,NA
"1594","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2056,2.92,"degrees Celsius","Temperature",1,1,42702265057880.1,394934316.760343,108124.979890752,394934316.760343,NA
"1595","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2057,2.99,"degrees Celsius","Temperature",1,1,43440333112561,396400156.071261,109587.073686096,396400156.071261,NA
"1596","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2058,3.06,"degrees Celsius","Temperature",1,1,44178401167241.9,397865995.382178,111038.394032155,397865995.382178,NA
"1597","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2059,3.13,"degrees Celsius","Temperature",1,1,44916469221922.8,399331834.693096,112479.059568199,399331834.693096,NA
"1598","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2060,3.2,"degrees Celsius","Temperature",1,1,45654537276603.7,400797674.004014,113909.187197894,400797674.004014,NA
"1599","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2061,3.27,"degrees Celsius","Temperature",1,1,46433107197115.9,402266028.334648,115428.855350639,402266028.334648,NA
"1600","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2062,3.34,"degrees Celsius","Temperature",1,1,47211677117628,403734382.665281,116937.469645158,403734382.665281,NA
"1601","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2063,3.41,"degrees Celsius","Temperature",1,1,47990247038140.2,405202736.995915,118435.150250784,405202736.995915,NA
"1602","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2064,3.48,"degrees Celsius","Temperature",1,1,48768816958652.3,406671091.326548,119922.015601281,406671091.326548,NA
"1603","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2065,3.55,"degrees Celsius","Temperature",1,1,49547386879164.4,408139445.657182,121398.182426067,408139445.657182,NA
"1604","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2066,3.62,"degrees Celsius","Temperature",1,1,50365963149617.2,409553758.849326,122977.660591187,409553758.849326,NA
"1605","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2067,3.69,"degrees Celsius","Temperature",1,1,51184539420070,410968072.04147,124546.267465043,410968072.04147,NA
"1606","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2068,3.76,"degrees Celsius","Temperature",1,1,52003115690522.8,412382385.233614,126104.114900696,412382385.233614,NA
"1607","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2069,3.83,"degrees Celsius","Temperature",1,1,52821691960975.6,413796698.425758,127651.313221999,413796698.425758,NA
"1608","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2070,3.9,"degrees Celsius","Temperature",1,1,53640268231428.3,415211011.617902,129187.971249642,415211011.617902,NA
"1609","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2071,3.97,"degrees Celsius","Temperature",1,1,54497945907531.7,416525721.288318,130839.329055044,416525721.288318,NA
"1610","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2072,4.04,"degrees Celsius","Temperature",1,1,55355623583635.1,417840430.958733,132480.295065324,417840430.958733,NA
"1611","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2073,4.11,"degrees Celsius","Temperature",1,1,56213301259738.6,419155140.629149,134110.967064278,419155140.629149,NA
"1612","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2074,4.18,"degrees Celsius","Temperature",1,1,57070978935842,420469850.299564,135731.441612714,420469850.299564,NA
"1613","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2075,4.25,"degrees Celsius","Temperature",1,1,57928656611945.4,421784559.96998,137341.814067514,421784559.96998,NA
"1614","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2076,4.32,"degrees Celsius","Temperature",1,1,58824020452704.1,422975630.397071,139071.890258743,422975630.397071,NA
"1615","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2077,4.39,"degrees Celsius","Temperature",1,1,59719384293462.9,424166700.824161,140792.250257805,424166700.824161,NA
"1616","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2078,4.46,"degrees Celsius","Temperature",1,1,60614748134221.7,425357771.251252,142502.97568542,425357771.251252,NA
"1617","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2079,4.53,"degrees Celsius","Temperature",1,1,61510111974980.5,426548841.678343,144204.147250656,426548841.678343,NA
"1618","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2080,4.6,"degrees Celsius","Temperature",1,1,62405475815739.2,427739912.105434,145895.844763621,427739912.105434,NA
"1619","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2081,4.67,"degrees Celsius","Temperature",1,1,63334935768631.3,428822691.663863,147694.926131094,428822691.663863,NA
"1620","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2082,4.74,"degrees Celsius","Temperature",1,1,64264395721523.4,429905471.222293,149484.945001535,429905471.222293,NA
"1621","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2083,4.81,"degrees Celsius","Temperature",1,1,65193855674415.6,430988250.780722,151265.969678568,430988250.780722,NA
"1622","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2084,4.88,"degrees Celsius","Temperature",1,1,66123315627307.7,432071030.339151,153038.067781134,432071030.339151,NA
"1623","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2085,4.95,"degrees Celsius","Temperature",1,1,67052775580199.8,433153809.897581,154801.306252055,433153809.897581,NA
"1624","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2086,5.02,"degrees Celsius","Temperature",1,1,68017671316982,434162144.077789,156664.214613781,434162144.077789,NA
"1625","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2087,5.09,"degrees Celsius","Temperature",1,1,68982567053764.2,435170478.257997,158518.489879883,435170478.257997,NA
"1626","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2088,5.16,"degrees Celsius","Temperature",1,1,69947462790546.4,436178812.438205,160364.191922908,436178812.438205,NA
"1627","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2089,5.23,"degrees Celsius","Temperature",1,1,70912358527328.6,437187146.618414,162201.380063038,437187146.618414,NA
"1628","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2090,5.3,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1629","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2091,5.37,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1630","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2092,5.44,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1631","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2093,5.51,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1632","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2094,5.58,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1633","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2095,5.65,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1634","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2096,5.72,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1635","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2097,5.79,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1636","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2098,5.86,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1637","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2099,5.93,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1638","Vibrio","N/A","Interpolation","all","National Total","GCM","MRI-CGCM3",2100,6,"degrees Celsius","Temperature",1,1,71877254264110.8,438195480.798622,164030.11307445,438195480.798622,NA
"1639","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2010,-0.3,"degrees Celsius","Temperature",1,1,16693671681957.2,306675006,54434.4056585988,64443443,0
"1640","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2011,-0.23,"degrees Celsius","Temperature",1,1,17046794484714.4,309263150.412862,55120.6778497767,64807225.6067108,0
"1641","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2012,-0.16,"degrees Celsius","Temperature",1,1,17399917287471.6,311851294.825724,55795.5588967345,65171008.2134216,0
"1642","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2013,-0.0899999999999999,"degrees Celsius","Temperature",1,1,17753040090228.8,314439439.238586,56459.3300802778,65534790.8201324,0
"1643","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2014,-0.0199999999999999,"degrees Celsius","Temperature",1,1,18106162892985.9,317027583.651448,57112.2634959504,65898573.4268431,0
"1644","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2015,0.05,"degrees Celsius","Temperature",1,1,18459285695743.1,319615728.064309,57754.6224259306,66262356.0335539,21379660.4294013
"1645","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2016,0.12,"degrees Celsius","Temperature",1,1,18958714228021.1,321954318.948342,58886.3485041897,66590624.6085721,52281644.6499703
"1646","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2017,0.19,"degrees Celsius","Temperature",1,1,19458142760299.1,324292909.832375,60001.7520283034,66918893.1835902,84293670.3891349
"1647","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2018,0.26,"degrees Celsius","Temperature",1,1,19957571292577.1,326631500.716407,61101.1835931433,67247161.7586083,117391894.879398
"1648","Vibrio","N/A","Interpolation","all","Northeast","GCM","Average",2019,0.33,"degrees Celsius","Temperature",1,1,20456999824855.1,328970091.60044,62184.9838243099,67575430.3336264,151553153.32953
